ds,yhat,yhat_lower,yhat_upper,sku,run_id,type
2022-08-11,28.0,28.0,28.0,Discontinued,20251207_1928,actual
2022-08-12,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-08-13,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-08-14,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-08-15,28.0,28.0,28.0,Discontinued,20251207_1928,actual
2022-08-16,33.0,33.0,33.0,Discontinued,20251207_1928,actual
2022-08-17,19.0,19.0,19.0,Discontinued,20251207_1928,actual
2022-08-18,27.0,27.0,27.0,Discontinued,20251207_1928,actual
2022-08-19,24.0,24.0,24.0,Discontinued,20251207_1928,actual
2022-08-20,36.0,36.0,36.0,Discontinued,20251207_1928,actual
2022-08-21,28.0,28.0,28.0,Discontinued,20251207_1928,actual
2022-08-22,24.0,24.0,24.0,Discontinued,20251207_1928,actual
2022-08-23,28.0,28.0,28.0,Discontinued,20251207_1928,actual
2022-08-24,18.0,18.0,18.0,Discontinued,20251207_1928,actual
2022-08-25,34.0,34.0,34.0,Discontinued,20251207_1928,actual
2022-08-26,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-08-27,31.0,31.0,31.0,Discontinued,20251207_1928,actual
2022-08-28,37.0,37.0,37.0,Discontinued,20251207_1928,actual
2022-08-29,21.0,21.0,21.0,Discontinued,20251207_1928,actual
2022-08-30,17.0,17.0,17.0,Discontinued,20251207_1928,actual
2022-08-31,24.0,24.0,24.0,Discontinued,20251207_1928,actual
2022-09-01,24.0,24.0,24.0,Discontinued,20251207_1928,actual
2022-09-02,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-09-03,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2022-09-04,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2022-09-05,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-09-06,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-09-07,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-09-08,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-09-09,28.0,28.0,28.0,Discontinued,20251207_1928,actual
2022-09-10,20.0,20.0,20.0,Discontinued,20251207_1928,actual
2022-09-11,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2022-09-12,21.0,21.0,21.0,Discontinued,20251207_1928,actual
2022-09-13,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-09-14,19.0,19.0,19.0,Discontinued,20251207_1928,actual
2022-09-15,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-09-16,19.0,19.0,19.0,Discontinued,20251207_1928,actual
2022-09-17,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-09-18,27.0,27.0,27.0,Discontinued,20251207_1928,actual
2022-09-19,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-09-20,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-09-21,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-09-22,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-09-23,32.0,32.0,32.0,Discontinued,20251207_1928,actual
2022-09-24,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-09-25,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-09-26,21.0,21.0,21.0,Discontinued,20251207_1928,actual
2022-09-27,18.0,18.0,18.0,Discontinued,20251207_1928,actual
2022-09-28,18.0,18.0,18.0,Discontinued,20251207_1928,actual
2022-09-29,21.0,21.0,21.0,Discontinued,20251207_1928,actual
2022-09-30,20.0,20.0,20.0,Discontinued,20251207_1928,actual
2022-10-01,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-10-02,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2022-10-03,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-10-04,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-10-06,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-10-07,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-10-08,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-10-09,34.0,34.0,34.0,Discontinued,20251207_1928,actual
2022-10-10,21.0,21.0,21.0,Discontinued,20251207_1928,actual
2022-10-11,24.0,24.0,24.0,Discontinued,20251207_1928,actual
2022-10-12,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-10-13,21.0,21.0,21.0,Discontinued,20251207_1928,actual
2022-10-14,17.0,17.0,17.0,Discontinued,20251207_1928,actual
2022-10-15,20.0,20.0,20.0,Discontinued,20251207_1928,actual
2022-10-16,21.0,21.0,21.0,Discontinued,20251207_1928,actual
2022-10-17,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-10-18,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-10-19,17.0,17.0,17.0,Discontinued,20251207_1928,actual
2022-10-20,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-10-21,20.0,20.0,20.0,Discontinued,20251207_1928,actual
2022-10-22,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-10-23,31.0,31.0,31.0,Discontinued,20251207_1928,actual
2022-10-24,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-10-25,19.0,19.0,19.0,Discontinued,20251207_1928,actual
2022-10-26,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-10-27,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-10-28,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-10-29,28.0,28.0,28.0,Discontinued,20251207_1928,actual
2022-10-30,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-10-31,22.0,22.0,22.0,Discontinued,20251207_1928,actual
2022-11-01,24.0,24.0,24.0,Discontinued,20251207_1928,actual
2022-11-02,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-11-03,18.0,18.0,18.0,Discontinued,20251207_1928,actual
2022-11-04,20.0,20.0,20.0,Discontinued,20251207_1928,actual
2022-11-05,28.0,28.0,28.0,Discontinued,20251207_1928,actual
2022-11-06,32.0,32.0,32.0,Discontinued,20251207_1928,actual
2022-11-07,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-11-08,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-11-09,21.0,21.0,21.0,Discontinued,20251207_1928,actual
2022-11-10,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-11-11,20.0,20.0,20.0,Discontinued,20251207_1928,actual
2022-11-12,35.0,35.0,35.0,Discontinued,20251207_1928,actual
2022-11-13,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2022-11-14,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-11-15,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-11-16,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-11-17,19.0,19.0,19.0,Discontinued,20251207_1928,actual
2022-11-18,33.0,33.0,33.0,Discontinued,20251207_1928,actual
2022-11-19,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-11-20,37.0,37.0,37.0,Discontinued,20251207_1928,actual
2022-11-21,19.0,19.0,19.0,Discontinued,20251207_1928,actual
2022-11-22,24.0,24.0,24.0,Discontinued,20251207_1928,actual
2022-11-23,27.0,27.0,27.0,Discontinued,20251207_1928,actual
2022-11-24,19.0,19.0,19.0,Discontinued,20251207_1928,actual
2022-11-25,67.0,67.0,67.0,Discontinued,20251207_1928,actual
2022-11-26,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-11-27,32.0,32.0,32.0,Discontinued,20251207_1928,actual
2022-11-28,50.0,50.0,50.0,Discontinued,20251207_1928,actual
2022-11-29,27.0,27.0,27.0,Discontinued,20251207_1928,actual
2022-11-30,31.0,31.0,31.0,Discontinued,20251207_1928,actual
2022-12-01,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2022-12-02,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-12-03,32.0,32.0,32.0,Discontinued,20251207_1928,actual
2022-12-04,34.0,34.0,34.0,Discontinued,20251207_1928,actual
2022-12-05,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-12-06,27.0,27.0,27.0,Discontinued,20251207_1928,actual
2022-12-07,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-12-08,27.0,27.0,27.0,Discontinued,20251207_1928,actual
2022-12-09,20.0,20.0,20.0,Discontinued,20251207_1928,actual
2022-12-10,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-12-11,36.0,36.0,36.0,Discontinued,20251207_1928,actual
2022-12-12,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-12-13,32.0,32.0,32.0,Discontinued,20251207_1928,actual
2022-12-14,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-12-15,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2022-12-16,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2022-12-17,34.0,34.0,34.0,Discontinued,20251207_1928,actual
2022-12-18,38.0,38.0,38.0,Discontinued,20251207_1928,actual
2022-12-19,37.0,37.0,37.0,Discontinued,20251207_1928,actual
2022-12-20,26.0,26.0,26.0,Discontinued,20251207_1928,actual
2022-12-21,33.0,33.0,33.0,Discontinued,20251207_1928,actual
2022-12-22,41.0,41.0,41.0,Discontinued,20251207_1928,actual
2022-12-23,24.0,24.0,24.0,Discontinued,20251207_1928,actual
2022-12-24,37.0,37.0,37.0,Discontinued,20251207_1928,actual
2022-12-25,73.0,73.0,73.0,Discontinued,20251207_1928,actual
2022-12-26,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2022-12-27,28.0,28.0,28.0,Discontinued,20251207_1928,actual
2022-12-28,23.0,23.0,23.0,Discontinued,20251207_1928,actual
2022-12-29,33.0,33.0,33.0,Discontinued,20251207_1928,actual
2022-12-30,25.0,25.0,25.0,Discontinued,20251207_1928,actual
2022-12-31,43.0,43.0,43.0,Discontinued,20251207_1928,actual
2023-01-01,32.0,32.0,32.0,Discontinued,20251207_1928,actual
2023-01-02,27.0,27.0,27.0,Discontinued,20251207_1928,actual
2023-01-03,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2023-01-04,32.0,32.0,32.0,Discontinued,20251207_1928,actual
2023-01-05,27.0,27.0,27.0,Discontinued,20251207_1928,actual
2023-01-06,42.0,42.0,42.0,Discontinued,20251207_1928,actual
2023-01-07,39.0,39.0,39.0,Discontinued,20251207_1928,actual
2023-01-08,36.0,36.0,36.0,Discontinued,20251207_1928,actual
2023-01-09,43.0,43.0,43.0,Discontinued,20251207_1928,actual
2023-01-10,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2023-01-11,35.0,35.0,35.0,Discontinued,20251207_1928,actual
2023-01-12,45.0,45.0,45.0,Discontinued,20251207_1928,actual
2023-01-13,36.0,36.0,36.0,Discontinued,20251207_1928,actual
2023-01-14,46.0,46.0,46.0,Discontinued,20251207_1928,actual
2023-01-15,40.0,40.0,40.0,Discontinued,20251207_1928,actual
2023-01-16,35.0,35.0,35.0,Discontinued,20251207_1928,actual
2023-01-17,36.0,36.0,36.0,Discontinued,20251207_1928,actual
2023-01-18,37.0,37.0,37.0,Discontinued,20251207_1928,actual
2023-01-19,41.0,41.0,41.0,Discontinued,20251207_1928,actual
2023-01-20,35.0,35.0,35.0,Discontinued,20251207_1928,actual
2023-01-21,44.0,44.0,44.0,Discontinued,20251207_1928,actual
2023-01-22,40.0,40.0,40.0,Discontinued,20251207_1928,actual
2023-01-23,27.0,27.0,27.0,Discontinued,20251207_1928,actual
2023-01-24,32.0,32.0,32.0,Discontinued,20251207_1928,actual
2023-01-25,36.0,36.0,36.0,Discontinued,20251207_1928,actual
2023-01-26,34.0,34.0,34.0,Discontinued,20251207_1928,actual
2023-01-27,34.0,34.0,34.0,Discontinued,20251207_1928,actual
2023-01-28,52.0,52.0,52.0,Discontinued,20251207_1928,actual
2023-01-29,34.0,34.0,34.0,Discontinued,20251207_1928,actual
2023-01-30,34.0,34.0,34.0,Discontinued,20251207_1928,actual
2023-01-31,35.0,35.0,35.0,Discontinued,20251207_1928,actual
2023-02-01,29.0,29.0,29.0,Discontinued,20251207_1928,actual
2023-02-02,31.0,31.0,31.0,Discontinued,20251207_1928,actual
2023-02-03,37.0,37.0,37.0,Discontinued,20251207_1928,actual
2023-02-04,31.0,31.0,31.0,Discontinued,20251207_1928,actual
2023-02-05,33.0,33.0,33.0,Discontinued,20251207_1928,actual
2023-02-06,37.0,37.0,37.0,Discontinued,20251207_1928,actual
2023-02-07,39.0,39.0,39.0,Discontinued,20251207_1928,actual
2023-02-08,40.0,40.0,40.0,Discontinued,20251207_1928,actual
2023-02-09,40.0,40.0,40.0,Discontinued,20251207_1928,actual
2023-02-10,33.0,33.0,33.0,Discontinued,20251207_1928,actual
2023-02-11,53.0,53.0,53.0,Discontinued,20251207_1928,actual
2023-02-12,46.0,46.0,46.0,Discontinued,20251207_1928,actual
2023-02-13,49.0,49.0,49.0,Discontinued,20251207_1928,actual
2023-02-14,39.0,39.0,39.0,Discontinued,20251207_1928,actual
2023-02-15,36.0,36.0,36.0,Discontinued,20251207_1928,actual
2023-02-16,38.0,38.0,38.0,Discontinued,20251207_1928,actual
2023-02-17,40.0,40.0,40.0,Discontinued,20251207_1928,actual
2023-02-18,46.0,46.0,46.0,Discontinued,20251207_1928,actual
2023-02-19,39.0,39.0,39.0,Discontinued,20251207_1928,actual
2023-02-20,36.0,36.0,36.0,Discontinued,20251207_1928,actual
2023-02-21,42.0,42.0,42.0,Discontinued,20251207_1928,actual
2023-02-22,33.0,33.0,33.0,Discontinued,20251207_1928,actual
2023-02-23,43.0,43.0,43.0,Discontinued,20251207_1928,actual
2023-02-24,30.0,30.0,30.0,Discontinued,20251207_1928,actual
2023-02-25,38.0,38.0,38.0,Discontinued,20251207_1928,actual
2023-02-26,51.0,51.0,51.0,Discontinued,20251207_1928,actual
2023-02-27,32.0,32.0,32.0,Discontinued,20251207_1928,actual
2023-02-28,38.0,38.0,38.0,Discontinued,20251207_1928,actual
2023-03-01,38.0,38.0,38.0,Discontinued,20251207_1928,actual
2021-01-01,31.141302277476672,25.131115280294217,37.53238992251141,Discontinued,20251207_1928,forecast
2021-01-02,38.32044990904088,31.449833158573014,44.85481137930271,Discontinued,20251207_1928,forecast
2021-01-03,35.85740223384814,29.21024134223565,42.228590949407966,Discontinued,20251207_1928,forecast
2021-01-04,29.74347578830295,23.654951533756833,36.43842774377752,Discontinued,20251207_1928,forecast
2021-01-05,33.466799586810055,27.110514171162034,39.95699486847301,Discontinued,20251207_1928,forecast
2021-01-06,34.487933494136854,27.993178489722943,41.559035927893646,Discontinued,20251207_1928,forecast
2021-01-07,31.107574965063485,24.444639083402066,37.6829173704307,Discontinued,20251207_1928,forecast
2021-01-08,24.453183032502054,17.641968605654856,30.957787893167456,Discontinued,20251207_1928,forecast
2021-01-09,41.60264280996693,34.868825691477134,48.12041910271189,Discontinued,20251207_1928,forecast
2021-01-10,40.99524877262427,34.868219976843605,47.46150368140659,Discontinued,20251207_1928,forecast
2021-01-11,34.59010682563495,28.191139682744925,41.01277968500931,Discontinued,20251207_1928,forecast
2021-01-12,34.56734354838871,27.98025895282816,41.002938367711124,Discontinued,20251207_1928,forecast
2021-01-13,34.09799821338839,27.854442007857088,40.42032414216967,Discontinued,20251207_1928,forecast
2021-01-14,34.37508960594638,27.96391560460835,40.98603017584439,Discontinued,20251207_1928,forecast
2021-01-15,34.10190548425021,28.119317368644754,40.6276954339872,Discontinued,20251207_1928,forecast
2021-01-16,41.69435961529849,34.8953253167193,48.15270411530081,Discontinued,20251207_1928,forecast
2021-01-17,40.98734251829593,34.36099429958376,47.50424177598221,Discontinued,20251207_1928,forecast
2021-01-18,34.49677480298218,28.155845438649393,41.13102977016159,Discontinued,20251207_1928,forecast
2021-01-19,34.405234085993975,28.12229160580316,40.78795440137445,Discontinued,20251207_1928,forecast
2021-01-20,33.884335177034046,27.169980047591153,40.53446043225846,Discontinued,20251207_1928,forecast
2021-01-21,34.128064736880006,27.86637472676127,40.50556744642336,Discontinued,20251207_1928,forecast
2021-01-22,33.84014861173206,27.841319945782054,40.3254659025355,Discontinued,20251207_1928,forecast
2021-01-23,41.43742661256752,35.466690091436405,48.183388960591806,Discontinued,20251207_1928,forecast
2021-01-24,40.753270865018905,34.57931683345605,47.26961270741722,Discontinued,20251207_1928,forecast
2021-01-25,34.303315701968145,27.4977400131335,40.8874346765333,Discontinued,20251207_1928,forecast
2021-01-26,34.270319904549744,28.090883378619264,40.720971248047356,Discontinued,20251207_1928,forecast
2021-01-27,33.824117205892954,27.41075791424907,40.121477067352124,Discontinued,20251207_1928,forecast
2021-01-28,34.15727128470551,27.480462332925555,40.175736123086125,Discontinued,20251207_1928,forecast
2021-01-29,33.97157596570527,27.0649322496342,40.25759156467705,Discontinued,20251207_1928,forecast
2021-01-30,41.68250380142892,35.36575480989236,48.09693414599809,Discontinued,20251207_1928,forecast
2021-01-31,41.11974766314879,34.70751318430484,47.7442060086906,Discontinued,20251207_1928,forecast
2021-02-01,34.79668088175773,28.53766442250441,40.9481847354532,Discontinued,20251207_1928,forecast
2021-02-02,34.89450507564969,28.31260992365585,41.65681017725207,Discontinued,20251207_1928,forecast
2021-02-03,34.57981637403864,27.803102725938235,40.3928778776866,Discontinued,20251207_1928,forecast
2021-02-04,35.04261996427993,28.558576371418383,42.066664540148324,Discontinued,20251207_1928,forecast
2021-02-06,42.81164060392131,36.42124801929198,48.897158778245284,Discontinued,20251207_1928,forecast
2021-02-07,42.35755487332039,35.84585531584532,49.10604131486844,Discontinued,20251207_1928,forecast
2021-02-08,36.13123019883492,29.674476457555024,42.64275899208477,Discontinued,20251207_1928,forecast
2021-02-09,36.31308134443985,29.905696902029383,42.73341821259056,Discontinued,20251207_1928,forecast
2021-02-10,36.06761222240274,29.707514896505803,42.268697700533686,Discontinued,20251207_1928,forecast
2021-02-11,36.58376510933191,30.627655713016527,43.24972037019541,Discontinued,20251207_1928,forecast
2021-02-12,36.55971625457422,29.808113814886873,42.75963339371264,Discontinued,20251207_1928,forecast
2021-02-13,44.40947666896248,38.097519442769546,51.33499701513373,Discontinued,20251207_1928,forecast
2021-02-14,43.957659202525086,37.76985661591478,50.428055393417864,Discontinued,20251207_1928,forecast
2021-02-15,37.71635275072547,31.312708880605314,44.005630802422125,Discontinued,20251207_1928,forecast
2021-02-16,37.86777025476697,31.404271058378605,44.55549616374019,Discontinued,20251207_1928,forecast
2021-02-17,37.576952332366645,31.02989271427769,44.16855370479771,Discontinued,20251207_1928,forecast
2021-02-18,38.03438606432856,31.782746609817995,43.94249618363461,Discontinued,20251207_1928,forecast
2021-02-19,37.93986645998982,31.657937054591308,44.00976266822252,Discontinued,20251207_1928,forecast
2021-02-20,45.71008931975237,39.28300737707242,52.297755525463415,Discontinued,20251207_1928,forecast
2021-02-22,38.83552809482929,32.36550983910126,45.042646051388004,Discontinued,20251207_1928,forecast
2021-02-23,38.89093772185777,32.67829900211622,45.54453422889181,Discontinued,20251207_1928,forecast
2021-02-24,38.503499401285666,32.51363835385629,44.70599151668791,Discontinued,20251207_1928,forecast
2021-02-25,38.86611325320523,32.47854127346073,45.36196081320112,Discontinued,20251207_1928,forecast
2021-02-26,38.680663350464926,32.417002163134605,44.97775065950766,Discontinued,20251207_1928,forecast
2021-02-27,46.36659314668704,39.947147314156524,52.85275401580694,Discontinued,20251207_1928,forecast
2021-02-28,45.74973126752071,39.35528299677799,52.32735890526993,Discontinued,20251207_1928,forecast
2021-03-01,39.34642825743251,32.63378554496328,45.58286625732563,Discontinued,20251207_1928,forecast
2021-03-02,39.34457247351538,33.00986089406308,45.707105275781146,Discontinued,20251207_1928,forecast
2021-03-03,38.91132162316456,32.25262786330648,45.02923149603154,Discontinued,20251207_1928,forecast
2021-03-04,39.24024204359508,33.10903025568483,46.051295572441845,Discontinued,20251207_1928,forecast
2021-03-05,39.03331092370827,32.235328413343325,45.657989050856166,Discontinued,20251207_1928,forecast
2021-03-06,46.7105298539775,40.10983458095799,53.22821331839034,Discontinued,20251207_1928,forecast
2021-03-07,46.09584110981984,39.889931406756595,52.70534317529845,Discontinued,20251207_1928,forecast
2021-03-08,39.70496550394172,33.572680106630465,46.48123298247022,Discontinued,20251207_1928,forecast
2021-03-09,39.72567880433638,33.14613067663335,46.596561033855934,Discontinued,20251207_1928,forecast
2021-03-10,39.32313846193314,32.62565615819312,45.8375126110413,Discontinued,20251207_1928,forecast
2021-03-11,39.689366817831726,33.03273470788337,46.10754947140383,Discontinued,20251207_1928,forecast
2021-03-12,39.52440751077081,32.9507084989299,45.7337934724584,Discontinued,20251207_1928,forecast
2021-03-13,47.24703101894917,40.98474068945739,54.091182819891976,Discontinued,20251207_1928,forecast
2021-03-14,46.67778842643437,40.58684825711939,53.72543493799791,Discontinued,20251207_1928,forecast
2021-03-15,40.33058921277622,34.580497001893455,46.83994095807642,Discontinued,20251207_1928,forecast
2021-03-16,40.39226781915653,34.203187453341826,46.81605343719118,Discontinued,20251207_1928,forecast
2021-03-17,40.025525193392184,33.387932775249915,46.83925378043338,Discontinued,20251207_1928,forecast
2021-03-18,40.420765049250186,33.30150709721924,46.69218969891505,Discontinued,20251207_1928,forecast
2021-03-19,40.2764028714926,33.794545079840866,46.937333698024965,Discontinued,20251207_1928,forecast
2021-03-20,48.0106512409753,41.671316252368506,54.2994682334173,Discontinued,20251207_1928,forecast
2021-03-21,47.4416886538859,40.78884511501375,54.15148388625368,Discontinued,20251207_1928,forecast
2021-03-22,41.08294526579833,34.78873661659173,48.02500810906364,Discontinued,20251207_1928,forecast
2021-03-23,41.12191903017223,34.71023877188122,47.692841146962444,Discontinued,20251207_1928,forecast
2021-03-24,40.720684083318886,34.47695467718919,46.962621991660264,Discontinued,20251207_1928,forecast
2021-03-25,41.070026067348316,34.462885690045674,47.49624864489804,Discontinued,20251207_1928,forecast
2021-03-26,40.868845305137434,34.45543711259587,47.517802191703296,Discontinued,20251207_1928,forecast
2021-03-27,48.53696072527384,42.44707110777681,54.96029762285785,Discontinued,20251207_1928,forecast
2021-03-28,47.8923315541184,41.46497898260382,54.52457609804475,Discontinued,20251207_1928,forecast
2021-03-29,41.44998962080795,34.6190304700556,47.73736633209112,Discontinued,20251207_1928,forecast
2021-03-30,41.40004621855087,35.30442697365617,47.954590346232436,Discontinued,20251207_1928,forecast
2021-03-31,40.90571269770539,34.369847079573404,47.39984353696038,Discontinued,20251207_1928,forecast
2021-04-01,41.159685979247534,34.34562485324208,47.90143709751454,Discontinued,20251207_1928,forecast
2021-04-02,40.86260417214524,34.49427220797458,47.3366062440368,Discontinued,20251207_1928,forecast
2021-04-03,48.43683567579612,41.989591037156025,54.67949392905648,Discontinued,20251207_1928,forecast
2021-04-04,47.70072955662976,41.528334448791206,53.958270318942006,Discontinued,20251207_1928,forecast
2021-04-05,41.17118010104672,35.07622594620348,47.8228376941039,Discontinued,20251207_1928,forecast
2021-04-06,41.04082033561196,34.64904882997478,47.58770703023364,Discontinued,20251207_1928,forecast
2021-04-07,40.473561073254935,34.50683040486912,47.04071063679037,Discontinued,20251207_1928,forecast
2021-04-08,40.66324293761955,34.44773306901046,46.958330287929144,Discontinued,20251207_1928,forecast
2021-04-09,40.311170291132285,34.09695774724817,46.85671124880998,Discontinued,20251207_1928,forecast
2021-04-10,47.84092012780243,41.6215148068533,53.96957325223075,Discontinued,20251207_1928,forecast
2021-04-11,47.06966343575262,40.39497958424466,53.23550783733541,Discontinued,20251207_1928,forecast
2021-04-12,40.51441071046978,34.20299612552341,46.791752714008645,Discontinued,20251207_1928,forecast
2021-04-13,40.36844579633713,34.0243905741317,46.62890159099735,Discontinued,20251207_1928,forecast
2021-04-14,39.79444039642976,33.565929451098214,46.32904732425717,Discontinued,20251207_1928,forecast
2021-04-15,39.98543127532205,33.19807097933259,45.86796505064229,Discontinued,20251207_1928,forecast
2021-04-16,39.64149107429302,33.3227514286137,45.95823868200363,Discontinued,20251207_1928,forecast
2021-04-17,47.18561375654204,40.93935276177542,53.55858441868449,Discontinued,20251207_1928,forecast
2021-04-18,46.432160229948025,39.81188584518756,52.34238968008437,Discontinued,20251207_1928,forecast
2021-04-19,39.89683302954021,33.338383345093376,46.509901781284945,Discontinued,20251207_1928,forecast
2021-04-20,39.77239221995058,33.2350861760754,45.872056233345575,Discontinued,20251207_1928,forecast
2021-04-22,39.429445548061814,33.63053477857834,45.9741216554579,Discontinued,20251207_1928,forecast
2021-04-23,39.1011744571053,32.785205023888125,45.41320767209629,Discontinued,20251207_1928,forecast
2021-04-24,46.65705102861012,40.44424183583377,53.294590871832675,Discontinued,20251207_1928,forecast
2021-04-25,45.90902709670447,39.3262445465797,52.070984247675156,Discontinued,20251207_1928,forecast
2021-04-26,39.37221145518504,33.006698812482355,45.76706131686066,Discontinued,20251207_1928,forecast
2021-04-27,39.23984451930231,32.9587428306184,45.707151996558835,Discontinued,20251207_1928,forecast
2021-04-28,38.67159981379836,31.945295068102016,44.926653587535114,Discontinued,20251207_1928,forecast
2021-04-29,38.859222403719905,32.520514262291336,45.415763064025086,Discontinued,20251207_1928,forecast
2021-04-30,38.50145896923991,32.390038919021,44.86612256441187,Discontinued,20251207_1928,forecast
2021-05-01,46.02205689595147,39.974050628754924,52.529989166350155,Discontinued,20251207_1928,forecast
2021-05-02,45.23239526970453,39.00356546262074,51.73607208339838,Discontinued,20251207_1928,forecast
2021-05-03,38.648832964368566,32.13092742858,45.028191705236964,Discontinued,20251207_1928,forecast
2021-05-04,38.46688454906056,32.28323379473678,44.99462543328207,Discontinued,20251207_1928,forecast
2021-05-05,37.84704317183,31.517678717849183,44.621317408499316,Discontinued,20251207_1928,forecast
2021-05-06,37.98267674733441,32.00630954599472,44.55770680655667,Discontinued,20251207_1928,forecast
2021-05-07,37.574016223735825,31.291175181730186,44.27827306719895,Discontinued,20251207_1928,forecast
2021-05-08,45.04714362507649,38.843797419134226,51.56345001758956,Discontinued,20251207_1928,forecast
2021-05-09,44.213653465461746,37.373896108654755,50.770068655816736,Discontinued,20251207_1928,forecast
2021-05-10,37.59163275035428,31.204074196814084,43.970183075133896,Discontinued,20251207_1928,forecast
2021-05-11,37.3790212212854,30.907464271767722,43.70332736166373,Discontinued,20251207_1928,forecast
2021-05-12,36.736948518801185,29.80304851714775,42.86388669935809,Discontinued,20251207_1928,forecast
2021-05-13,36.85989102250035,30.639149619269734,43.35050545880186,Discontinued,20251207_1928,forecast
2021-05-14,36.44873115581213,30.12419560803669,43.566213916900686,Discontinued,20251207_1928,forecast
2021-05-15,43.93075681617189,37.275466486636546,50.45637818830961,Discontinued,20251207_1928,forecast
2021-05-16,43.116384578945315,36.37456703084817,49.55832017094859,Discontinued,20251207_1928,forecast
2021-05-17,36.52381102177522,29.424660168829842,42.49532472733639,Discontinued,20251207_1928,forecast
2021-05-18,36.35160359663914,29.962007747667233,42.68110826385907,Discontinued,20251207_1928,forecast
2021-05-19,35.75960386431014,29.004473638920864,42.352312648505055,Discontinued,20251207_1928,forecast
2021-05-20,35.94140079851905,29.695283390230255,42.232493241422546,Discontinued,20251207_1928,forecast
2021-05-21,35.5965192874155,29.40363517028474,42.044571766922985,Discontinued,20251207_1928,forecast
2021-05-22,43.15148975432193,36.71629512180156,49.61470758634827,Discontinued,20251207_1928,forecast
2021-05-23,42.41369085638964,35.49994798952274,49.375796935463875,Discontinued,20251207_1928,forecast
2021-05-24,35.89972703860939,29.76337397226932,42.7044519308758,Discontinued,20251207_1928,forecast
2021-05-25,35.80730050184066,28.98023911562023,42.31431954843361,Discontinued,20251207_1928,forecast
2021-05-26,35.293725057511125,28.914092257433886,41.93791264953417,Discontinued,20251207_1928,forecast
